datetime,hard_xray_hel1os,soft_xray_solexs,hel_slope,sol_slope,sol_rolling_mean_5min,hel_rolling_std_5min
2026-06-13 00:04:00,3.0,7.866666666666666,-2.0,0.6499999999999995,7.64103448275862,1.2823589374447564
2026-06-13 00:05:00,5.333333333333333,6.933333333333334,2.333333333333333,-0.9333333333333327,7.496666666666667,1.2823589374447564
2026-06-13 00:06:00,3.0,6.966666666666667,-2.333333333333333,0.033333333333333215,7.276666666666666,1.1055415967851332
2026-06-13 00:07:00,4.333333333333333,7.1,1.333333333333333,0.13333333333333286,7.216666666666667,1.0954451150103321
2026-06-13 00:08:00,5.0,7.95,0.666666666666667,0.8500000000000005,7.363333333333332,1.0954451150103321
2026-06-13 00:09:00,2.333333333333333,7.7,-2.666666666666667,-0.25,7.33,1.2909944487358056
2026-06-13 00:10:00,2.333333333333333,6.833333333333333,0.0,-0.8666666666666671,7.31,1.2110601416389963
2026-06-13 00:11:00,3.0,7.55,0.666666666666667,0.7166666666666668,7.426666666666667,1.2110601416389963
2026-06-13 00:12:00,3.333333333333333,7.533333333333333,0.33333333333333304,-0.016666666666666607,7.513333333333333,1.095445115010332
2026-06-13 00:13:00,4.333333333333333,7.066666666666666,1.0,-0.4666666666666668,7.336666666666666,0.8299933065325814
2026-06-13 00:14:00,1.6666666666666667,6.35,-2.666666666666666,-0.7166666666666668,7.066666666666667,1.0110500592068727
2026-06-13 00:15:00,2.6666666666666665,6.933333333333334,0.9999999999999998,0.5833333333333339,7.086666666666666,0.9718253158075494
2026-06-13 00:16:00,2.333333333333333,7.083333333333333,-0.3333333333333335,0.14999999999999947,6.993333333333334,1.0165300454651263
2026-06-13 00:17:00,3.6666666666666665,6.25,1.3333333333333335,-0.833333333333333,6.736666666666666,1.0645812948447535
2026-06-13 00:18:00,2.0,6.05,-1.6666666666666665,-0.20000000000000018,6.533333333333333,0.767390962214755
2026-06-13 00:19:00,3.333333333333333,5.083333333333333,1.333333333333333,-0.9666666666666668,6.279999999999999,0.69121471177759
2026-06-13 00:20:00,4.0,5.966666666666667,0.666666666666667,0.8833333333333337,6.086666666666667,0.8628119403696519
2026-06-13 00:21:00,2.333333333333333,5.583333333333333,-1.666666666666667,-0.38333333333333375,5.786666666666667,0.8628119403696519
2026-06-13 00:22:00,3.6666666666666665,5.816666666666666,1.3333333333333335,0.2333333333333334,5.699999999999999,0.8628119403696519
2026-06-13 00:23:00,3.333333333333333,5.266666666666667,-0.3333333333333335,-0.5499999999999998,5.543333333333334,0.6236095644623234
2026-06-13 00:24:00,3.0,4.85,-0.33333333333333304,-0.41666666666666696,5.496666666666666,0.641179468722378
2026-06-13 00:25:00,4.333333333333333,5.133333333333334,1.333333333333333,0.2833333333333341,5.33,0.7453559924999297
2026-06-13 00:26:00,5.0,4.733333333333333,0.666666666666667,-0.40000000000000036,5.16,0.8027729719194865
2026-06-13 00:27:00,4.333333333333333,5.0,-0.666666666666667,0.2666666666666666,4.996666666666667,0.8164965809277263
2026-06-13 00:28:00,4.0,5.1,-0.33333333333333304,0.09999999999999964,4.963333333333334,0.7302967433402217
2026-06-13 00:29:00,2.6666666666666665,5.033333333333333,-1.3333333333333335,-0.06666666666666643,5.0,0.8628119403696526
2026-06-13 00:30:00,4.333333333333333,5.116666666666666,1.6666666666666665,0.08333333333333304,4.996666666666667,0.8628119403696526
2026-06-13 00:31:00,3.6666666666666665,5.033333333333333,-0.6666666666666665,-0.08333333333333304,5.056666666666667,0.6912147117775909
2026-06-13 00:32:00,5.0,5.0,1.3333333333333335,-0.033333333333333215,5.056666666666667,0.8628119403696526
2026-06-13 00:33:00,2.333333333333333,5.333333333333333,-2.666666666666667,0.33333333333333304,5.1033333333333335,1.1155467020454344
2026-06-13 00:34:00,4.333333333333333,4.866666666666666,2.0,-0.4666666666666668,5.069999999999999,1.0110500592068736
2026-06-13 00:35:00,3.333333333333333,4.55,-1.0,-0.31666666666666643,4.956666666666666,1.0110500592068736
2026-06-13 00:36:00,3.333333333333333,4.7,0.0,0.15000000000000036,4.89,1.027402333828163
2026-06-13 00:37:00,2.333333333333333,4.533333333333333,-1.0,-0.16666666666666696,4.796666666666667,0.8366600265340755
2026-06-13 00:38:00,3.0,4.816666666666666,0.666666666666667,0.2833333333333332,4.693333333333333,0.7226494462892933
2026-06-13 00:39:00,1.6666666666666667,4.533333333333333,-1.3333333333333333,-0.2833333333333332,4.626666666666667,0.7226494462892933
2026-06-13 00:40:00,3.0,4.566666666666666,1.3333333333333333,0.033333333333333215,4.63,0.6666666666666667
2026-06-13 00:41:00,2.0,4.366666666666666,-1.0,-0.20000000000000018,4.5633333333333335,0.5962847939999443
2026-06-13 00:42:00,1.0,4.666666666666667,-1.0,0.3000000000000007,4.59,0.8692269873603535
2026-06-13 00:43:00,1.6666666666666667,4.4,0.6666666666666667,-0.2666666666666666,4.506666666666666,0.7302967433402221
2026-06-13 00:44:00,3.333333333333333,5.266666666666667,1.6666666666666663,0.8666666666666663,4.653333333333333,0.9603240193925292
2026-06-13 00:45:00,1.6666666666666667,4.3,-1.6666666666666663,-0.9666666666666668,4.6,0.8628119403696526
2026-06-13 00:46:00,4.333333333333333,4.416666666666667,2.666666666666666,0.11666666666666714,4.61,1.3824294235551815
2026-06-13 00:47:00,1.3333333333333333,4.633333333333334,-3.0,0.21666666666666679,4.6033333333333335,1.30384048104053
2026-06-13 00:48:00,2.333333333333333,4.883333333333334,0.9999999999999998,0.25,4.7,1.2337837015547835
2026-06-13 00:49:00,3.333333333333333,4.216666666666667,1.0,-0.666666666666667,4.49,1.2337837015547835
2026-06-13 00:50:00,3.6666666666666665,4.45,0.3333333333333335,0.2333333333333334,4.5200000000000005,1.1785113019775795
2026-06-13 00:51:00,2.0,4.55,-1.6666666666666665,0.09999999999999964,4.546666666666667,0.9603240193925293
2026-06-13 00:52:00,2.6666666666666665,5.133333333333334,0.6666666666666665,0.5833333333333339,4.6466666666666665,0.6912147117775911
2026-06-13 00:53:00,4.333333333333333,4.166666666666667,1.6666666666666665,-0.9666666666666668,4.503333333333334,0.9006170724070864
2026-06-13 00:54:00,3.0,4.466666666666667,-1.333333333333333,0.2999999999999998,4.553333333333333,0.9006170724070864
2026-06-13 00:55:00,3.333333333333333,4.416666666666667,0.33333333333333304,-0.04999999999999982,4.546666666666667,0.8628119403696524
2026-06-13 00:56:00,5.333333333333333,4.766666666666667,2.0,0.34999999999999964,4.590000000000001,1.090361815586408
2026-06-13 00:57:00,9.0,4.75,3.666666666666667,-0.016666666666666607,4.513333333333334,2.41522945769824
2026-06-13 00:58:00,4.0,4.7,-5.0,-0.04999999999999982,4.62,2.442676128074835
2026-06-13 00:59:00,4.666666666666667,4.816666666666666,0.666666666666667,0.11666666666666625,4.6899999999999995,2.2161026851459544
2026-06-13 01:00:00,2.333333333333333,5.05,-2.333333333333334,0.2333333333333334,4.816666666666667,2.4653149449467455
2026-06-13 01:01:00,2.6666666666666665,4.6,0.3333333333333335,-0.4500000000000002,4.783333333333333,2.672909359563927
2026-06-13 01:02:00,4.0,4.85,1.3333333333333335,0.25,4.803333333333333,0.9888264649460866
2026-06-13 01:03:00,5.666666666666667,5.866666666666666,1.666666666666667,1.0166666666666666,5.036666666666666,1.386442289539027
2026-06-13 01:04:00,7.0,6.616666666666666,1.333333333333333,0.75,5.3966666666666665,1.9860625479688303
2026-06-13 01:05:00,5.333333333333333,7.95,-1.666666666666667,1.333333333333334,5.976666666666666,1.656636485305223
2026-06-13 01:06:00,5.333333333333333,7.616666666666666,0.0,-0.3333333333333339,6.58,1.06978710239208
2026-06-13 01:07:00,3.6666666666666665,7.7,-1.6666666666666665,0.08333333333333393,7.15,1.18790197874703
2026-06-13 01:08:00,3.6666666666666665,6.716666666666667,0.0,-0.9833333333333334,7.32,1.3944333775567912
2026-06-13 01:09:00,2.0,6.133333333333334,-1.6666666666666665,-0.583333333333333,7.223333333333334,1.3944333775567899
2026-06-13 01:10:00,1.3333333333333333,6.433333333333334,-0.6666666666666667,0.2999999999999998,6.92,1.5740958604156763
2026-06-13 01:11:00,1.0,5.916666666666667,-0.33333333333333326,-0.5166666666666666,6.58,1.26929551764398
2026-06-13 01:12:00,3.0,5.45,2.0,-0.4666666666666668,6.130000000000001,1.1205157542647688
2026-06-13 01:13:00,3.6666666666666665,6.0,0.6666666666666665,0.5499999999999998,5.986666666666666,1.1205157542647688
2026-06-13 01:14:00,7.0,6.783333333333333,3.3333333333333335,0.7833333333333332,6.116666666666667,2.399073895392876
2026-06-13 01:15:00,7.0,8.116666666666667,0.0,1.333333333333334,6.453333333333333,2.6246692913372693
2026-06-13 01:16:00,6.666666666666667,8.75,-0.33333333333333304,0.6333333333333329,7.0200000000000005,1.9663841605003496
2026-06-13 01:17:00,5.0,8.616666666666667,-1.666666666666667,-0.13333333333333286,7.653333333333333,1.483239697419132
2026-06-13 01:18:00,6.0,6.966666666666667,1.0,-1.6500000000000004,7.846666666666667,0.8498365855987974
2026-06-13 01:19:00,2.333333333333333,6.383333333333334,-3.666666666666667,-0.583333333333333,7.7666666666666675,1.8767584347012323
2026-06-13 01:20:00,4.333333333333333,5.816666666666666,2.0,-0.5666666666666673,7.3066666666666675,1.6766368453279041
2026-06-13 01:21:00,4.666666666666667,6.283333333333333,0.3333333333333339,0.4666666666666668,6.813333333333334,1.3457752825457543
2026-06-13 01:22:00,2.0,5.466666666666667,-2.666666666666667,-0.8166666666666664,6.183333333333334,1.6766368453279035
2026-06-13 01:23:00,3.0,5.433333333333334,1.0,-0.033333333333333215,5.876666666666667,1.187901978747027
2026-06-13 01:24:00,4.666666666666667,4.7,1.666666666666667,-0.7333333333333334,5.540000000000001,1.1879019787470275
2026-06-13 01:25:00,3.0,4.95,-1.666666666666667,0.25,5.366666666666667,1.1690451944500087
2026-06-13 01:26:00,5.666666666666667,4.85,2.666666666666667,-0.10000000000000053,5.08,1.471960144387972
2026-06-13 01:27:00,7.666666666666667,5.1,2.0,0.25,5.006666666666667,1.966384160500349
2026-06-13 01:28:00,3.0,5.266666666666667,-4.666666666666667,0.16666666666666696,4.973333333333334,1.966384160500349
2026-06-13 01:29:00,3.6666666666666665,5.65,0.6666666666666665,0.38333333333333375,5.163333333333332,2.0330600909302525
2026-06-13 01:30:00,4.666666666666667,4.583333333333333,1.0000000000000004,-1.0666666666666673,5.09,1.8318175552045435
2026-06-13 01:31:00,5.333333333333333,5.283333333333333,0.6666666666666661,0.7000000000000002,5.176666666666667,1.8043158136965796
2026-06-13 01:32:00,3.0,4.866666666666666,-2.333333333333333,-0.41666666666666696,5.13,1.0381607668264914
2026-06-13 01:33:00,2.6666666666666665,5.5,-0.3333333333333335,0.6333333333333337,5.176666666666667,1.1205157542647701
2026-06-13 01:34:00,4.333333333333333,4.966666666666667,1.6666666666666665,-0.5333333333333332,5.040000000000001,1.1303883305208742
2026-06-13 01:35:00,2.6666666666666665,5.4,-1.6666666666666665,0.43333333333333357,5.203333333333333,1.1879019787470266
2026-06-13 01:36:00,4.666666666666667,4.533333333333333,2.0000000000000004,-0.8666666666666671,5.053333333333333,0.9603240193925239
2026-06-13 01:37:00,2.333333333333333,4.8,-2.333333333333334,0.2666666666666666,5.04,1.0801234497346388
2026-06-13 01:38:00,3.0,4.016666666666667,0.666666666666667,-0.7833333333333332,4.743333333333334,1.0381607668264912
2026-06-13 01:39:00,4.666666666666667,4.366666666666666,1.666666666666667,0.34999999999999964,4.623333333333333,1.12051575426477
2026-06-13 01:40:00,2.333333333333333,4.016666666666667,-2.333333333333334,-0.34999999999999964,4.346666666666667,1.1879019787470269
2026-06-13 01:41:00,3.333333333333333,4.383333333333334,1.0,0.36666666666666714,4.316666666666667,0.9603240193925237
2026-06-13 01:42:00,1.6666666666666667,4.133333333333334,-1.6666666666666663,-0.25,4.183333333333334,1.1303883305208733
2026-06-13 01:43:00,3.0,4.116666666666666,1.3333333333333333,-0.016666666666667496,4.203333333333333,1.1303883305208733
2026-06-13 01:44:00,2.0,3.8666666666666663,-1.0,-0.25,4.1033333333333335,0.6912147117775819
2026-06-13 01:45:00,1.3333333333333333,4.316666666666666,-0.6666666666666667,0.4500000000000002,4.163333333333334,0.862811940369645
2026-06-13 01:46:00,5.0,4.083333333333333,3.666666666666667,-0.2333333333333334,4.1033333333333335,1.4794894014114726
2026-06-13 01:47:00,4.0,4.0,-1.0,-0.08333333333333304,4.076666666666666,1.479489401411473
2026-06-13 01:48:00,3.6666666666666665,4.133333333333334,-0.3333333333333335,0.13333333333333375,4.08,1.5018507101425047
2026-06-13 01:49:00,3.0,4.8,-0.6666666666666665,0.6666666666666661,4.266666666666667,1.3621877827801665
2026-06-13 01:50:00,1.3333333333333333,4.5,-1.6666666666666667,-0.2999999999999998,4.303333333333333,1.3621877827801665
2026-06-13 01:51:00,3.6666666666666665,4.716666666666667,2.333333333333333,0.21666666666666679,4.43,1.069787102392076
2026-06-13 01:52:00,4.333333333333333,4.9,0.6666666666666665,0.18333333333333357,4.61,1.14503760248784
2026-06-13 01:53:00,5.333333333333333,5.55,1.0,0.6499999999999995,4.8933333333333335,1.5018507101425047
2026-06-13 01:54:00,7.666666666666667,5.383333333333334,2.333333333333334,-0.16666666666666607,5.01,2.316606713852539
2026-06-13 01:55:00,7.666666666666667,6.25,0.0,0.8666666666666663,5.36,1.8618986725025244
2026-06-13 01:56:00,4.0,5.633333333333334,-3.666666666666667,-0.6166666666666663,5.543333333333334,1.7732581437693837
2026-06-13 01:57:00,4.0,6.083333333333333,0.0,0.4499999999999993,5.779999999999999,1.8469193569593412
2026-06-13 01:58:00,4.333333333333333,5.55,0.33333333333333304,-0.5333333333333332,5.78,1.9522067285795084
2026-06-13 01:59:00,1.6666666666666667,5.833333333333333,-2.666666666666666,0.2833333333333332,5.869999999999999,2.147349787787519
2026-06-13 02:00:00,3.333333333333333,5.416666666666667,1.6666666666666663,-0.4166666666666661,5.703333333333333,1.069787102392075
2026-06-13 02:01:00,4.666666666666667,5.883333333333334,1.333333333333334,0.4666666666666668,5.753333333333333,1.1879019787470257
2026-06-13 02:02:00,11.0,6.466666666666667,6.333333333333333,0.583333333333333,5.83,3.5512126254437515
2026-06-13 02:03:00,13.666666666666666,8.333333333333334,2.666666666666666,1.8666666666666671,6.386666666666667,5.188662854938855
2026-06-13 02:04:00,22.33333333333333,10.5,8.666666666666663,2.166666666666666,7.32,7.6557893852372345
2026-06-13 02:05:00,19.0,13.1,-3.3333333333333286,2.5999999999999996,8.856666666666666,6.902495522957221
2026-06-13 02:06:00,24.33333333333333,15.6,5.333333333333329,2.5,10.8,5.6489920438173025
2026-06-13 02:07:00,22.0,15.083333333333334,-2.3333333333333286,-0.5166666666666657,12.523333333333333,4.152643067305997
2026-06-13 02:08:00,14.0,16.183333333333334,-8.0,1.0999999999999996,14.093333333333334,4.020779360604953
2026-06-13 02:09:00,16.0,18.05,2.0,1.8666666666666671,15.603333333333333,4.225583457412201
2026-06-13 02:10:00,17.333333333333332,18.25,1.3333333333333321,0.1999999999999993,16.633333333333333,4.297285965195562
2026-06-13 02:11:00,25.666666666666668,19.116666666666667,8.333333333333336,0.8666666666666671,17.336666666666666,4.74926894959168
2026-06-13 02:12:00,29.33333333333333,20.266666666666666,3.6666666666666607,1.1499999999999986,18.37333333333333,6.656659155395535
2026-06-13 02:13:00,63.333333333333336,24.05,34.00000000000001,3.783333333333335,19.94666666666667,19.275776393067954
2026-06-13 02:14:00,81.0,32.18333333333333,17.666666666666664,8.13333333333333,22.773333333333333,27.39931061582066
2026-06-13 02:15:00,87.0,39.11666666666667,6.0,6.933333333333337,26.946666666666665,28.561240246957848
2026-06-13 02:16:00,75.0,43.78333333333333,-12.0,4.666666666666664,31.880000000000003,22.86992202289579
2026-06-13 02:17:00,49.66666666666666,43.766666666666666,-25.333333333333343,-0.01666666666666572,36.58,14.88026284116724
2026-06-13 02:18:00,44.0,44.65,-5.666666666666657,0.8833333333333329,40.7,19.293061504650385
2026-06-13 02:19:00,20.666666666666668,41.18333333333333,-23.333333333333332,-3.4666666666666686,42.5,26.22911867880176
2026-06-13 02:20:00,16.333333333333332,38.21666666666667,-4.333333333333336,-2.9666666666666615,42.32,23.779776655338438
2026-06-13 02:21:00,16.333333333333332,37.65,0.0,-0.56666666666667,41.09333333333333,16.137258475686405
2026-06-13 02:22:00,17.0,34.083333333333336,0.6666666666666679,-3.566666666666663,39.156666666666666,11.950360292104717
2026-06-13 02:23:00,10.0,33.31666666666667,-7.0,-0.7666666666666657,36.89,3.8398495340894288
2026-06-13 02:24:00,15.0,28.766666666666666,5.0,-4.550000000000004,34.406666666666666,2.851899951494747
2026-06-13 02:25:00,11.0,31.4,-4.0,2.633333333333333,33.04333333333334,3.1763011332194786
2026-06-13 02:26:00,14.333333333333334,31.216666666666665,3.333333333333334,-0.18333333333333357,31.756666666666668,2.902106514624282
2026-06-13 02:27:00,9.0,29.166666666666668,-5.333333333333334,-2.049999999999997,30.773333333333333,2.6624967396959263
2026-06-13 02:28:00,6.666666666666667,29.133333333333333,-2.333333333333333,-0.03333333333333499,29.936666666666667,3.524517303436713
2026-06-13 02:29:00,9.333333333333334,27.2,2.666666666666667,-1.9333333333333336,29.623333333333335,2.8421431663060903
2026-06-13 02:30:00,5.666666666666667,25.83333333333333,-3.666666666666667,-1.3666666666666707,28.509999999999998,3.35824027993538
2026-06-13 02:31:00,4.666666666666667,24.9,-1.0,-0.93333333333333,27.246666666666663,2.0466775244018445
2026-06-13 02:32:00,7.0,24.166666666666668,2.333333333333333,-0.7333333333333307,26.246666666666663,1.7480147469510514
2026-06-13 02:33:00,5.333333333333333,22.666666666666668,-1.666666666666667,-1.5,24.953333333333333,1.8469193569601021
2026-06-13 02:34:00,4.333333333333333,23.55,-1.0,0.8833333333333329,24.223333333333336,1.0381607668278696
2026-06-13 02:35:00,2.0,22.33333333333333,-2.333333333333333,-1.2166666666666721,23.523333333333333,1.8104634152008334
2026-06-13 02:36:00,5.0,21.666666666666668,3.0,-0.6666666666666607,22.876666666666665,1.8165902124592888
2026-06-13 02:37:00,5.333333333333333,21.15,0.33333333333333304,-0.5166666666666693,22.273333333333333,1.4023789311985424
2026-06-13 02:38:00,4.666666666666667,20.45,-0.6666666666666661,-0.6999999999999993,21.830000000000002,1.3207741837450302
2026-06-13 02:39:00,4.0,20.666666666666668,-0.666666666666667,0.21666666666666856,21.25333333333333,1.3249737942912172
2026-06-13 02:40:00,4.333333333333333,20.683333333333334,0.33333333333333304,0.01666666666666572,20.923333333333336,0.5270462766974682
2026-06-13 02:41:00,4.0,19.766666666666666,-0.33333333333333304,-0.9166666666666679,20.543333333333333,0.5577733510253133
2026-06-13 02:42:00,3.6666666666666665,18.816666666666663,-0.3333333333333335,-0.9500000000000028,20.076666666666664,0.38005847503687823
2026-06-13 02:43:00,3.0,18.316666666666663,-0.6666666666666665,-0.5,19.65,0.505525029606334
2026-06-13 02:44:00,1.6666666666666667,17.5,-1.3333333333333333,-0.8166666666666629,19.016666666666666,1.0540925533908603
2026-06-13 02:45:00,5.0,17.566666666666666,3.333333333333333,0.06666666666666643,18.39333333333333,1.2382783747349702
2026-06-13 02:46:00,3.0,15.533333333333331,-2.0,-2.033333333333335,17.546666666666663,1.2110601416402171
2026-06-13 02:47:00,4.333333333333333,15.3,1.333333333333333,-0.23333333333333073,16.843333333333334,1.2995725793089965
2026-06-13 02:48:00,2.333333333333333,14.2,-2.0,-1.1000000000000014,16.02,1.3824294235562506
2026-06-13 02:49:00,2.6666666666666665,14.333333333333334,0.3333333333333335,0.13333333333333464,15.386666666666667,1.1450376024891311
2026-06-13 02:50:00,4.666666666666667,13.816666666666666,2.0000000000000004,-0.5166666666666675,14.636666666666667,1.0381607668279165
2026-06-13 02:51:00,3.0,13.216666666666669,-1.666666666666667,-0.5999999999999979,14.173333333333336,1.0381607668279165
2026-06-13 02:52:00,8.666666666666666,14.35,5.666666666666666,1.133333333333331,13.983333333333334,2.618311584887952
2026-06-13 02:53:00,8.0,15.516666666666667,-0.6666666666666661,1.1666666666666679,14.246666666666666,2.7928480087542975
2026-06-13 02:54:00,7.333333333333333,15.316666666666666,-0.666666666666667,-0.20000000000000107,14.443333333333333,2.403700850309908
2026-06-13 02:55:00,6.0,16.0,-1.333333333333333,0.6833333333333336,14.88,2.2410315085301686
2026-06-13 02:56:00,3.6666666666666665,15.633333333333333,-2.3333333333333335,-0.36666666666666714,15.363333333333333,1.9776529298928784
2026-06-13 02:57:00,7.0,15.75,3.3333333333333335,0.11666666666666714,15.643333333333334,1.689838914085703
2026-06-13 02:58:00,3.6666666666666665,15.133333333333333,-3.3333333333333335,-0.6166666666666671,15.566666666666666,1.7732581437701855
2026-06-13 02:59:00,4.0,14.75,0.3333333333333335,-0.38333333333333286,15.453333333333333,1.5383974345628446
2026-06-13 03:00:00,2.0,13.6,-2.0,-1.1500000000000004,14.973333333333333,1.816590212459298
