datetime,hard_xray_hel1os,soft_xray_solexs
2026-06-13 00:00:00,5.333333333333333,7.655172413793103
2026-06-13 00:01:00,2.3333333333333335,8.066666666666666
2026-06-13 00:02:00,3.6666666666666665,7.4
2026-06-13 00:03:00,5.0,7.216666666666667
2026-06-13 00:04:00,3.0,7.866666666666666
2026-06-13 00:05:00,5.333333333333333,6.933333333333334
2026-06-13 00:06:00,3.0,6.966666666666667
2026-06-13 00:07:00,4.333333333333333,7.1
2026-06-13 00:08:00,5.0,7.95
2026-06-13 00:09:00,2.3333333333333335,7.7
2026-06-13 00:10:00,2.3333333333333335,6.833333333333333
2026-06-13 00:11:00,3.0,7.55
2026-06-13 00:12:00,3.3333333333333335,7.533333333333333
2026-06-13 00:13:00,4.333333333333333,7.066666666666666
2026-06-13 00:14:00,1.6666666666666667,6.35
2026-06-13 00:15:00,2.6666666666666665,6.933333333333334
2026-06-13 00:16:00,2.3333333333333335,7.083333333333333
2026-06-13 00:17:00,3.6666666666666665,6.25
2026-06-13 00:18:00,2.0,6.05
2026-06-13 00:19:00,3.3333333333333335,5.083333333333333
2026-06-13 00:20:00,4.0,5.966666666666667
2026-06-13 00:21:00,2.3333333333333335,5.583333333333333
2026-06-13 00:22:00,3.6666666666666665,5.816666666666666
2026-06-13 00:23:00,3.3333333333333335,5.266666666666667
2026-06-13 00:24:00,3.0,4.85
2026-06-13 00:25:00,4.333333333333333,5.133333333333334
2026-06-13 00:26:00,5.0,4.733333333333333
2026-06-13 00:27:00,4.333333333333333,5.0
2026-06-13 00:28:00,4.0,5.1
2026-06-13 00:29:00,2.6666666666666665,5.033333333333333
2026-06-13 00:30:00,4.333333333333333,5.116666666666666
2026-06-13 00:31:00,3.6666666666666665,5.033333333333333
2026-06-13 00:32:00,5.0,5.0
2026-06-13 00:33:00,2.3333333333333335,5.333333333333333
2026-06-13 00:34:00,4.333333333333333,4.866666666666666
2026-06-13 00:35:00,3.3333333333333335,4.55
2026-06-13 00:36:00,3.3333333333333335,4.7
2026-06-13 00:37:00,2.3333333333333335,4.533333333333333
2026-06-13 00:38:00,3.0,4.816666666666666
2026-06-13 00:39:00,1.6666666666666667,4.533333333333333
2026-06-13 00:40:00,3.0,4.566666666666666
2026-06-13 00:41:00,2.0,4.366666666666666
2026-06-13 00:42:00,1.0,4.666666666666667
2026-06-13 00:43:00,1.6666666666666667,4.4
2026-06-13 00:44:00,3.3333333333333335,5.266666666666667
2026-06-13 00:45:00,1.6666666666666667,4.3
2026-06-13 00:46:00,4.333333333333333,4.416666666666667
2026-06-13 00:47:00,1.3333333333333333,4.633333333333334
2026-06-13 00:48:00,2.3333333333333335,4.883333333333334
2026-06-13 00:49:00,3.3333333333333335,4.216666666666667
2026-06-13 00:50:00,3.6666666666666665,4.45
2026-06-13 00:51:00,2.0,4.55
2026-06-13 00:52:00,2.6666666666666665,5.133333333333334
2026-06-13 00:53:00,4.333333333333333,4.166666666666667
2026-06-13 00:54:00,3.0,4.466666666666667
2026-06-13 00:55:00,3.3333333333333335,4.416666666666667
2026-06-13 00:56:00,5.333333333333333,4.766666666666667
2026-06-13 00:57:00,9.0,4.75
2026-06-13 00:58:00,4.0,4.7
2026-06-13 00:59:00,4.666666666666667,4.816666666666666
2026-06-13 01:00:00,2.3333333333333335,5.05
2026-06-13 01:01:00,2.6666666666666665,4.6
2026-06-13 01:02:00,4.0,4.85
2026-06-13 01:03:00,5.666666666666667,5.866666666666666
2026-06-13 01:04:00,7.0,6.616666666666666
2026-06-13 01:05:00,5.333333333333333,7.95
2026-06-13 01:06:00,5.333333333333333,7.616666666666666
2026-06-13 01:07:00,3.6666666666666665,7.7
2026-06-13 01:08:00,3.6666666666666665,6.716666666666667
2026-06-13 01:09:00,2.0,6.133333333333334
2026-06-13 01:10:00,1.3333333333333333,6.433333333333334
2026-06-13 01:11:00,1.0,5.916666666666667
2026-06-13 01:12:00,3.0,5.45
2026-06-13 01:13:00,3.6666666666666665,6.0
2026-06-13 01:14:00,7.0,6.783333333333333
2026-06-13 01:15:00,7.0,8.116666666666667
2026-06-13 01:16:00,6.666666666666667,8.75
2026-06-13 01:17:00,5.0,8.616666666666667
2026-06-13 01:18:00,6.0,6.966666666666667
2026-06-13 01:19:00,2.3333333333333335,6.383333333333334
2026-06-13 01:20:00,4.333333333333333,5.816666666666666
2026-06-13 01:21:00,4.666666666666667,6.283333333333333
2026-06-13 01:22:00,2.0,5.466666666666667
2026-06-13 01:23:00,3.0,5.433333333333334
2026-06-13 01:24:00,4.666666666666667,4.7
2026-06-13 01:25:00,3.0,4.95
2026-06-13 01:26:00,5.666666666666667,4.85
2026-06-13 01:27:00,7.666666666666667,5.1
2026-06-13 01:28:00,3.0,5.266666666666667
2026-06-13 01:29:00,3.6666666666666665,5.65
2026-06-13 01:30:00,4.666666666666667,4.583333333333333
2026-06-13 01:31:00,5.333333333333333,5.283333333333333
2026-06-13 01:32:00,3.0,4.866666666666666
2026-06-13 01:33:00,2.6666666666666665,5.5
2026-06-13 01:34:00,4.333333333333333,4.966666666666667
2026-06-13 01:35:00,2.6666666666666665,5.4
2026-06-13 01:36:00,4.666666666666667,4.533333333333333
2026-06-13 01:37:00,2.3333333333333335,4.8
2026-06-13 01:38:00,3.0,4.016666666666667
2026-06-13 01:39:00,4.666666666666667,4.366666666666666
2026-06-13 01:40:00,2.3333333333333335,4.016666666666667
2026-06-13 01:41:00,3.3333333333333335,4.383333333333334
2026-06-13 01:42:00,1.6666666666666667,4.133333333333334
2026-06-13 01:43:00,3.0,4.116666666666666
2026-06-13 01:44:00,2.0,3.8666666666666667
2026-06-13 01:45:00,1.3333333333333333,4.316666666666666
2026-06-13 01:46:00,5.0,4.083333333333333
2026-06-13 01:47:00,4.0,4.0
2026-06-13 01:48:00,3.6666666666666665,4.133333333333334
2026-06-13 01:49:00,3.0,4.8
2026-06-13 01:50:00,1.3333333333333333,4.5
2026-06-13 01:51:00,3.6666666666666665,4.716666666666667
2026-06-13 01:52:00,4.333333333333333,4.9
2026-06-13 01:53:00,5.333333333333333,5.55
2026-06-13 01:54:00,7.666666666666667,5.383333333333334
2026-06-13 01:55:00,7.666666666666667,6.25
2026-06-13 01:56:00,4.0,5.633333333333334
2026-06-13 01:57:00,4.0,6.083333333333333
2026-06-13 01:58:00,4.333333333333333,5.55
2026-06-13 01:59:00,1.6666666666666667,5.833333333333333
2026-06-13 02:00:00,3.3333333333333335,5.416666666666667
2026-06-13 02:01:00,4.666666666666667,5.883333333333334
2026-06-13 02:02:00,11.0,6.466666666666667
2026-06-13 02:03:00,13.666666666666666,8.333333333333334
2026-06-13 02:04:00,22.333333333333332,10.5
2026-06-13 02:05:00,19.0,13.1
2026-06-13 02:06:00,24.333333333333332,15.6
2026-06-13 02:07:00,22.0,15.083333333333334
2026-06-13 02:08:00,14.0,16.183333333333334
2026-06-13 02:09:00,16.0,18.05
2026-06-13 02:10:00,17.333333333333332,18.25
2026-06-13 02:11:00,25.666666666666668,19.116666666666667
2026-06-13 02:12:00,29.333333333333332,20.266666666666666
2026-06-13 02:13:00,63.333333333333336,24.05
2026-06-13 02:14:00,81.0,32.18333333333333
2026-06-13 02:15:00,87.0,39.11666666666667
2026-06-13 02:16:00,75.0,43.78333333333333
2026-06-13 02:17:00,49.666666666666664,43.766666666666666
2026-06-13 02:18:00,44.0,44.65
2026-06-13 02:19:00,20.666666666666668,41.18333333333333
2026-06-13 02:20:00,16.333333333333332,38.21666666666667
2026-06-13 02:21:00,16.333333333333332,37.65
2026-06-13 02:22:00,17.0,34.083333333333336
2026-06-13 02:23:00,10.0,33.31666666666667
2026-06-13 02:24:00,15.0,28.766666666666666
2026-06-13 02:25:00,11.0,31.4
2026-06-13 02:26:00,14.333333333333334,31.216666666666665
2026-06-13 02:27:00,9.0,29.166666666666668
2026-06-13 02:28:00,6.666666666666667,29.133333333333333
2026-06-13 02:29:00,9.333333333333334,27.2
2026-06-13 02:30:00,5.666666666666667,25.833333333333332
2026-06-13 02:31:00,4.666666666666667,24.9
2026-06-13 02:32:00,7.0,24.166666666666668
2026-06-13 02:33:00,5.333333333333333,22.666666666666668
2026-06-13 02:34:00,4.333333333333333,23.55
2026-06-13 02:35:00,2.0,22.333333333333332
2026-06-13 02:36:00,5.0,21.666666666666668
2026-06-13 02:37:00,5.333333333333333,21.15
2026-06-13 02:38:00,4.666666666666667,20.45
2026-06-13 02:39:00,4.0,20.666666666666668
2026-06-13 02:40:00,4.333333333333333,20.683333333333334
2026-06-13 02:41:00,4.0,19.766666666666666
2026-06-13 02:42:00,3.6666666666666665,18.816666666666666
2026-06-13 02:43:00,3.0,18.316666666666666
2026-06-13 02:44:00,1.6666666666666667,17.5
2026-06-13 02:45:00,5.0,17.566666666666666
2026-06-13 02:46:00,3.0,15.533333333333333
2026-06-13 02:47:00,4.333333333333333,15.3
2026-06-13 02:48:00,2.3333333333333335,14.2
2026-06-13 02:49:00,2.6666666666666665,14.333333333333334
2026-06-13 02:50:00,4.666666666666667,13.816666666666666
2026-06-13 02:51:00,3.0,13.216666666666667
2026-06-13 02:52:00,8.666666666666666,14.35
2026-06-13 02:53:00,8.0,15.516666666666667
2026-06-13 02:54:00,7.333333333333333,15.316666666666666
2026-06-13 02:55:00,6.0,16.0
2026-06-13 02:56:00,3.6666666666666665,15.633333333333333
2026-06-13 02:57:00,7.0,15.75
2026-06-13 02:58:00,3.6666666666666665,15.133333333333333
2026-06-13 02:59:00,4.0,14.75
2026-06-13 03:00:00,2.0,13.6
2026-06-13 03:01:00,4.666666666666667,14.133333333333333
2026-06-13 03:02:00,5.666666666666667,13.2
2026-06-13 03:03:00,3.0,13.133333333333333
2026-06-13 03:04:00,2.6666666666666665,12.133333333333333
2026-06-13 03:05:00,3.0,11.966666666666667
2026-06-13 03:06:00,2.3333333333333335,11.766666666666667
2026-06-13 03:07:00,0.6666666666666666,10.966666666666667
2026-06-13 03:08:00,2.3333333333333335,8.85
2026-06-13 03:09:00,2.3333333333333335,8.416666666666666
2026-06-13 03:10:00,3.6666666666666665,8.116666666666667
2026-06-13 03:11:00,1.6666666666666667,7.8
2026-06-13 03:12:00,5.0,7.633333333333334
2026-06-13 03:13:00,3.3333333333333335,7.083333333333333
2026-06-13 03:14:00,3.0,6.8
2026-06-13 03:15:00,3.6666666666666665,5.916666666666667
2026-06-13 03:16:00,4.333333333333333,6.7
2026-06-13 03:17:00,4.666666666666667,5.433333333333334
2026-06-13 03:18:00,6.0,5.083333333333333
2026-06-13 03:19:00,1.3333333333333333,4.666666666666667
2026-06-13 03:20:00,4.0,5.383333333333334
2026-06-13 03:21:00,4.333333333333333,5.366666666666666
2026-06-13 03:22:00,4.666666666666667,4.216666666666667
2026-06-13 03:23:00,3.3333333333333335,4.65
2026-06-13 03:24:00,2.3333333333333335,4.833333333333333
2026-06-13 03:25:00,3.0,4.866666666666666
2026-06-13 03:26:00,4.333333333333333,4.283333333333333
2026-06-13 03:27:00,2.0,4.833333333333333
2026-06-13 03:28:00,2.6666666666666665,4.666666666666667
2026-06-13 03:29:00,2.6666666666666665,4.816666666666666
2026-06-13 03:30:00,2.6666666666666665,4.566666666666666
2026-06-13 03:31:00,1.6666666666666667,4.266666666666667
2026-06-13 03:32:00,3.3333333333333335,4.35
2026-06-13 03:33:00,2.0,4.416666666666667
2026-06-13 03:34:00,4.0,4.133333333333334
2026-06-13 03:35:00,3.0,3.55
2026-06-13 03:36:00,1.6666666666666667,3.85
2026-06-13 03:37:00,3.6666666666666665,3.9
2026-06-13 03:38:00,3.6666666666666665,3.683333333333333
2026-06-13 03:39:00,2.0,3.8333333333333335
2026-06-13 03:40:00,5.0,3.783333333333333
2026-06-13 03:41:00,2.6666666666666665,4.2
2026-06-13 03:42:00,3.3333333333333335,3.966666666666667
2026-06-13 03:43:00,1.6666666666666667,3.5166666666666666
2026-06-13 03:44:00,3.0,4.216666666666667
2026-06-13 03:45:00,3.0,4.216666666666667
2026-06-13 03:46:00,2.3333333333333335,4.0
2026-06-13 03:47:00,4.0,4.1
2026-06-13 03:48:00,3.3333333333333335,3.5
2026-06-13 03:49:00,3.0,3.85
2026-06-13 03:50:00,4.0,3.566666666666667
2026-06-13 03:51:00,2.3333333333333335,4.016666666666667
2026-06-13 03:52:00,3.6666666666666665,4.033333333333333
2026-06-13 03:53:00,3.3333333333333335,4.066666666666666
2026-06-13 03:54:00,4.0,4.183333333333334
2026-06-13 03:55:00,3.6666666666666665,4.166666666666667
2026-06-13 03:56:00,3.6666666666666665,4.166666666666667
2026-06-13 03:57:00,3.0,4.083333333333333
2026-06-13 03:58:00,3.0,4.55
2026-06-13 03:59:00,2.6666666666666665,3.8
2026-06-13 04:00:00,2.6666666666666665,3.9166666666666665
2026-06-13 04:01:00,4.0,3.4833333333333334
2026-06-13 04:02:00,3.3333333333333335,3.65
2026-06-13 04:03:00,3.6666666666666665,3.6
2026-06-13 04:04:00,4.0,3.783333333333333
2026-06-13 04:05:00,2.0,3.75
2026-06-13 04:06:00,3.6666666666666665,3.716666666666667
2026-06-13 04:07:00,2.3333333333333335,3.466666666666667
2026-06-13 04:08:00,2.6666666666666665,3.7666666666666666
2026-06-13 04:09:00,2.6666666666666665,3.316666666666667
2026-06-13 04:10:00,4.666666666666667,3.3
2026-06-13 04:11:00,3.0,3.316666666666667
2026-06-13 04:12:00,6.333333333333333,3.7
2026-06-13 04:13:00,4.333333333333333,3.7666666666666666
2026-06-13 04:14:00,2.6666666666666665,3.9833333333333334
2026-06-13 04:15:00,3.3333333333333335,4.45
2026-06-13 04:16:00,4.333333333333333,4.15
2026-06-13 04:17:00,3.6666666666666665,4.266666666666667
2026-06-13 04:18:00,5.333333333333333,4.383333333333334
2026-06-13 04:19:00,3.6666666666666665,4.433333333333334
2026-06-13 04:20:00,2.0,3.966666666666667
2026-06-13 04:21:00,3.6666666666666665,4.45
2026-06-13 04:22:00,3.0,4.15
2026-06-13 04:23:00,3.3333333333333335,4.516666666666667
2026-06-13 04:24:00,3.0,4.566666666666666
2026-06-13 04:25:00,1.6666666666666667,4.2
2026-06-13 04:26:00,3.0,4.433333333333334
2026-06-13 04:27:00,2.0,4.316666666666666
2026-06-13 04:28:00,2.0,4.666666666666667
2026-06-13 04:29:00,3.3333333333333335,4.016666666666667
2026-06-13 04:30:00,3.0,5.466666666666667
2026-06-13 04:31:00,3.6666666666666665,4.183333333333334
2026-06-13 04:32:00,4.0,4.55
2026-06-13 04:33:00,3.3333333333333335,5.15
2026-06-13 04:34:00,3.6666666666666665,5.066666666666666
2026-06-13 04:35:00,5.0,5.416666666666667
2026-06-13 04:36:00,4.666666666666667,5.433333333333334
2026-06-13 04:37:00,2.0,5.933333333333334
2026-06-13 04:38:00,4.0,4.433333333333334
2026-06-13 04:39:00,3.3333333333333335,4.4
2026-06-13 04:40:00,3.6666666666666665,4.433333333333334
2026-06-13 04:41:00,3.0,4.75
2026-06-13 04:42:00,3.0,4.133333333333334
2026-06-13 04:43:00,5.0,3.683333333333333
2026-06-13 04:44:00,3.3333333333333335,3.9166666666666665
2026-06-13 04:45:00,4.666666666666667,3.8333333333333335
2026-06-13 04:46:00,3.6666666666666665,3.7
2026-06-13 04:47:00,2.0,3.216666666666667
2026-06-13 04:48:00,2.3333333333333335,3.5166666666666666
2026-06-13 04:49:00,6.0,3.25
2026-06-13 04:50:00,5.0,2.816666666666667
2026-06-13 04:51:00,3.3333333333333335,3.6
2026-06-13 04:52:00,3.6666666666666665,3.683333333333333
2026-06-13 04:53:00,5.0,3.7
2026-06-13 04:54:00,0.6666666666666666,3.4166666666666665
2026-06-13 04:55:00,2.0,3.65
2026-06-13 04:56:00,4.0,2.716666666666667
2026-06-13 04:57:00,4.333333333333333,3.75
2026-06-13 04:58:00,3.0,3.6
2026-06-13 04:59:00,4.0,3.4833333333333334
2026-06-13 05:00:00,3.0,3.25
2026-06-13 05:01:00,3.0,3.6166666666666667
2026-06-13 05:02:00,3.3333333333333335,3.55
2026-06-13 05:03:00,3.6666666666666665,3.5
2026-06-13 05:04:00,1.3333333333333333,3.4166666666666665
2026-06-13 05:05:00,2.3333333333333335,4.1
2026-06-13 05:06:00,3.3333333333333335,3.6166666666666667
2026-06-13 05:07:00,3.6666666666666665,3.8333333333333335
2026-06-13 05:08:00,2.0,3.9166666666666665
2026-06-13 05:09:00,7.0,4.05
2026-06-13 05:10:00,3.0,4.233333333333333
2026-06-13 05:11:00,3.0,4.35
2026-06-13 05:12:00,3.3333333333333335,4.366666666666666
2026-06-13 05:13:00,3.6666666666666665,3.533333333333333
2026-06-13 05:14:00,5.333333333333333,4.033333333333333
2026-06-13 05:15:00,3.6666666666666665,4.366666666666666
2026-06-13 05:16:00,3.3333333333333335,3.716666666666667
2026-06-13 05:17:00,3.3333333333333335,3.8666666666666667
2026-06-13 05:18:00,2.3333333333333335,3.4833333333333334
2026-06-13 05:19:00,3.3333333333333335,4.183333333333334
2026-06-13 05:20:00,2.3333333333333335,3.7
2026-06-13 05:21:00,4.333333333333333,3.7666666666666666
2026-06-13 05:22:00,2.3333333333333335,4.033333333333333
2026-06-13 05:23:00,2.6666666666666665,3.45
2026-06-13 05:24:00,1.6666666666666667,3.683333333333333
2026-06-13 05:25:00,3.3333333333333335,3.45
2026-06-13 05:26:00,4.333333333333333,3.8666666666666667
2026-06-13 05:27:00,1.0,3.4166666666666665
2026-06-13 05:28:00,4.666666666666667,3.95
2026-06-13 05:29:00,3.3333333333333335,3.4833333333333334
2026-06-13 05:30:00,3.0,3.816666666666667
2026-06-13 05:31:00,4.0,4.483333333333333
2026-06-13 05:32:00,4.0,4.15
2026-06-13 05:33:00,4.333333333333333,3.8
2026-06-13 05:34:00,3.6666666666666665,4.316666666666666
2026-06-13 05:35:00,3.3333333333333335,4.233333333333333
2026-06-13 05:36:00,4.666666666666667,4.1
2026-06-13 05:37:00,3.6666666666666665,3.683333333333333
2026-06-13 05:38:00,5.333333333333333,4.5
2026-06-13 05:39:00,3.3333333333333335,4.8
2026-06-13 05:40:00,3.3333333333333335,4.083333333333333
2026-06-13 05:41:00,4.333333333333333,3.85
2026-06-13 05:42:00,6.0,4.65
2026-06-13 05:43:00,6.0,5.466666666666667
2026-06-13 05:44:00,4.666666666666667,5.666666666666667
2026-06-13 05:45:00,4.666666666666667,5.883333333333334
2026-06-13 05:46:00,2.6666666666666665,5.4
2026-06-13 05:47:00,4.333333333333333,4.933333333333334
2026-06-13 05:48:00,4.666666666666667,5.583333333333333
2026-06-13 05:49:00,3.0,5.233333333333333
2026-06-13 05:50:00,2.6666666666666665,4.966666666666667
2026-06-13 05:51:00,5.0,5.116666666666666
2026-06-13 05:52:00,4.0,5.066666666666666
2026-06-13 05:53:00,2.6666666666666665,5.25
2026-06-13 05:54:00,4.333333333333333,6.183333333333334
2026-06-13 05:55:00,5.0,7.0
2026-06-13 05:56:00,6.333333333333333,7.433333333333334
