datetime,hard_xray_hel1os,soft_xray_solexs
2026-06-13 05:57:00,4.0,7.883333333333334
2026-06-13 05:58:00,2.3333333333333335,8.333333333333334
2026-06-13 05:59:00,3.0,7.866666666666666
2026-06-13 06:00:00,4.0,7.366666666666666
2026-06-13 06:01:00,4.0,7.15
2026-06-13 06:02:00,5.0,6.883333333333334
2026-06-13 06:03:00,3.0,7.133333333333334
2026-06-13 06:04:00,2.0,6.516666666666667
2026-06-13 06:05:00,3.3333333333333335,5.933333333333334
2026-06-13 06:06:00,6.0,6.016666666666667
2026-06-13 06:07:00,4.333333333333333,5.433333333333334
2026-06-13 06:08:00,4.0,5.666666666666667
2026-06-13 06:09:00,4.666666666666667,5.55
2026-06-13 06:10:00,4.333333333333333,5.333333333333333
2026-06-13 06:11:00,5.666666666666667,5.416666666666667
2026-06-13 06:12:00,7.333333333333333,5.333333333333333
2026-06-13 06:13:00,3.3333333333333335,5.366666666666666
2026-06-13 06:14:00,5.0,5.933333333333334
2026-06-13 06:15:00,3.0,5.6
2026-06-13 06:16:00,4.333333333333333,5.583333333333333
2026-06-13 06:17:00,4.0,5.283333333333333
2026-06-13 06:18:00,2.6666666666666665,5.333333333333333
2026-06-13 06:19:00,6.0,5.616666666666666
2026-06-13 06:20:00,7.666666666666667,5.683333333333334
2026-06-13 06:21:00,4.0,4.883333333333334
2026-06-13 06:22:00,2.0,5.066666666666666
2026-06-13 06:23:00,2.3333333333333335,5.483333333333333
2026-06-13 06:24:00,3.6666666666666665,4.766666666666667
2026-06-13 06:25:00,6.0,4.616666666666666
2026-06-13 06:26:00,3.0,5.533333333333333
2026-06-13 06:27:00,3.6666666666666665,5.416666666666667
2026-06-13 06:28:00,2.6666666666666665,5.45
2026-06-13 06:29:00,3.0,5.183333333333334
2026-06-13 06:30:00,2.0,5.8
2026-06-13 06:31:00,3.3333333333333335,5.383333333333334
2026-06-13 06:32:00,3.0,5.633333333333334
2026-06-13 06:33:00,2.3333333333333335,5.383333333333334
2026-06-13 06:34:00,3.6666666666666665,5.333333333333333
2026-06-13 06:35:00,5.0,5.05
2026-06-13 06:36:00,3.3333333333333335,4.4
2026-06-13 06:37:00,5.0,4.416666666666667
2026-06-13 06:38:00,4.0,5.166666666666667
2026-06-13 06:39:00,4.333333333333333,5.05
2026-06-13 06:40:00,2.3333333333333335,4.866666666666666
2026-06-13 06:41:00,4.666666666666667,4.8
2026-06-13 06:42:00,4.666666666666667,5.6
2026-06-13 06:43:00,3.6666666666666665,4.833333333333333
2026-06-13 06:44:00,5.0,6.416666666666667
2026-06-13 06:45:00,2.0,6.1
2026-06-13 06:46:00,3.3333333333333335,6.766666666666667
2026-06-13 06:47:00,6.0,7.216666666666667
2026-06-13 06:48:00,5.333333333333333,8.533333333333333
2026-06-13 06:49:00,5.666666666666667,9.366666666666667
2026-06-13 06:50:00,4.666666666666667,10.766666666666667
2026-06-13 06:51:00,11.666666666666666,13.3
2026-06-13 06:52:00,18.0,14.866666666666667
2026-06-13 06:53:00,8.0,15.283333333333333
2026-06-13 06:54:00,8.333333333333334,14.85
2026-06-13 06:55:00,5.333333333333333,13.983333333333333
2026-06-13 06:56:00,4.333333333333333,14.333333333333334
2026-06-13 06:57:00,3.0,12.633333333333333
2026-06-13 06:58:00,4.333333333333333,12.266666666666667
2026-06-13 06:59:00,1.0,11.416666666666666
2026-06-13 07:00:00,6.0,10.316666666666666
2026-06-13 07:01:00,4.333333333333333,10.233333333333333
2026-06-13 07:02:00,4.0,10.216666666666667
2026-06-13 07:03:00,4.0,9.3
2026-06-13 07:04:00,2.3333333333333335,9.833333333333334
2026-06-13 07:05:00,5.0,10.95
2026-06-13 07:06:00,5.666666666666667,12.633333333333333
2026-06-13 07:07:00,5.666666666666667,13.25
2026-06-13 07:08:00,5.333333333333333,13.383333333333333
2026-06-13 07:09:00,5.333333333333333,13.883333333333333
2026-06-13 07:10:00,5.0,13.85
2026-06-13 07:11:00,7.333333333333333,15.483333333333333
2026-06-13 07:12:00,5.333333333333333,13.483333333333333
2026-06-13 07:13:00,2.0,12.45
2026-06-13 07:14:00,4.333333333333333,12.266666666666667
2026-06-13 07:15:00,3.0,11.0
2026-06-13 07:16:00,5.666666666666667,10.183333333333334
2026-06-13 07:17:00,6.0,9.35
2026-06-13 07:18:00,2.3333333333333335,8.533333333333333
2026-06-13 07:19:00,3.6666666666666665,8.616666666666667
2026-06-13 07:20:00,4.333333333333333,8.8
2026-06-13 07:21:00,2.3333333333333335,9.033333333333333
2026-06-13 07:22:00,2.0,8.416666666666666
2026-06-13 07:23:00,6.333333333333333,8.65
2026-06-13 07:24:00,3.0,8.183333333333334
2026-06-13 07:25:00,3.3333333333333335,8.983333333333333
2026-06-13 07:26:00,6.0,7.166666666666667
2026-06-13 07:27:00,1.6666666666666667,7.366666666666666
2026-06-13 07:28:00,4.0,7.333333333333333
2026-06-13 07:29:00,1.3333333333333333,7.466666666666667
2026-06-13 07:30:00,5.333333333333333,7.066666666666666
2026-06-13 07:31:00,5.333333333333333,7.333333333333333
2026-06-13 07:32:00,4.333333333333333,6.4
2026-06-13 07:33:00,6.333333333333333,5.583333333333333
2026-06-13 07:34:00,2.3333333333333335,6.433333333333334
2026-06-13 07:35:00,3.6666666666666665,5.733333333333333
2026-06-13 07:36:00,3.6666666666666665,5.55
2026-06-13 07:37:00,5.666666666666667,5.116666666666666
2026-06-13 07:38:00,3.6666666666666665,6.133333333333334
2026-06-13 07:39:00,4.333333333333333,6.116666666666666
2026-06-13 07:40:00,2.6666666666666665,5.55
2026-06-13 07:41:00,3.3333333333333335,5.7
2026-06-13 07:42:00,2.6666666666666665,5.35
2026-06-13 07:43:00,4.0,5.7
2026-06-13 07:44:00,4.0,5.133333333333334
2026-06-13 07:45:00,4.0,5.25
2026-06-13 07:46:00,2.6666666666666665,5.283333333333333
2026-06-13 07:47:00,2.6666666666666665,5.466666666666667
2026-06-13 07:48:00,5.333333333333333,5.816666666666666
2026-06-13 07:49:00,2.0,5.5
2026-06-13 07:50:00,4.666666666666667,4.9
2026-06-13 07:51:00,3.6666666666666665,5.033333333333333
2026-06-13 07:52:00,2.6666666666666665,5.316666666666666
2026-06-13 07:53:00,3.6666666666666665,4.55
2026-06-13 07:54:00,3.0,5.333333333333333
2026-06-13 07:55:00,2.0,5.616666666666666
2026-06-13 07:56:00,3.6666666666666665,4.883333333333334
2026-06-13 07:57:00,3.0,5.05
2026-06-13 07:58:00,6.333333333333333,5.166666666666667
2026-06-13 07:59:00,5.666666666666667,4.883333333333334
2026-06-13 08:00:00,4.333333333333333,4.833333333333333
2026-06-13 08:01:00,2.0,4.733333333333333
2026-06-13 08:02:00,4.666666666666667,5.033333333333333
2026-06-13 08:03:00,3.6666666666666665,4.733333333333333
2026-06-13 08:04:00,2.3333333333333335,4.883333333333334
2026-06-13 08:05:00,4.333333333333333,4.883333333333334
2026-06-13 08:06:00,2.0,4.383333333333334
2026-06-13 08:07:00,3.6666666666666665,4.5
2026-06-13 08:08:00,3.3333333333333335,4.666666666666667
2026-06-13 08:09:00,5.333333333333333,4.3
2026-06-13 08:10:00,7.0,4.0
2026-06-13 08:11:00,3.0,4.716666666666667
2026-06-13 08:12:00,3.6666666666666665,4.35
2026-06-13 08:13:00,4.0,4.55
2026-06-13 08:14:00,3.3333333333333335,4.566666666666666
2026-06-13 08:15:00,3.0,4.566666666666666
2026-06-13 08:16:00,2.0,3.933333333333333
2026-06-13 08:17:00,2.0,4.083333333333333
2026-06-13 08:18:00,1.6666666666666667,4.433333333333334
2026-06-13 08:19:00,3.0,4.183333333333334
2026-06-13 08:20:00,5.0,4.916666666666667
2026-06-13 08:21:00,11.666666666666666,5.566666666666666
2026-06-13 08:22:00,7.666666666666667,6.766666666666667
2026-06-13 08:23:00,8.666666666666666,6.65
2026-06-13 08:24:00,9.0,7.816666666666666
2026-06-13 08:25:00,6.0,8.8
2026-06-13 08:26:00,6.666666666666667,9.633333333333333
2026-06-13 08:27:00,7.0,10.7
2026-06-13 08:28:00,5.666666666666667,9.933333333333334
2026-06-13 08:29:00,4.0,9.966666666666667
2026-06-13 08:30:00,6.666666666666667,8.566666666666666
2026-06-13 08:31:00,6.0,8.4
2026-06-13 08:32:00,3.3333333333333335,8.55
2026-06-13 08:33:00,5.0,7.65
2026-06-13 08:34:00,3.3333333333333335,7.516666666666667
2026-06-13 08:35:00,2.0,6.683333333333334
2026-06-13 08:36:00,4.333333333333333,6.75
2026-06-13 08:37:00,3.3333333333333335,5.95
2026-06-13 08:38:00,5.0,5.6
2026-06-13 08:39:00,5.666666666666667,5.483333333333333
2026-06-13 08:40:00,3.6666666666666665,5.566666666666666
2026-06-13 08:41:00,2.3333333333333335,5.416666666666667
2026-06-13 08:42:00,3.0,6.466666666666667
2026-06-13 08:43:00,4.666666666666667,6.533333333333333
2026-06-13 08:44:00,2.6666666666666665,7.016666666666667
2026-06-13 08:45:00,6.333333333333333,7.566666666666666
2026-06-13 08:46:00,6.0,8.466666666666667
2026-06-13 08:47:00,4.0,8.266666666666667
2026-06-13 08:48:00,3.6666666666666665,8.683333333333334
2026-06-13 08:49:00,4.333333333333333,8.466666666666667
2026-06-13 08:50:00,2.3333333333333335,8.066666666666666
2026-06-13 08:51:00,3.0,7.75
2026-06-13 08:52:00,4.666666666666667,7.183333333333334
2026-06-13 08:53:00,3.0,7.916666666666667
2026-06-13 08:54:00,2.3333333333333335,7.516666666666667
2026-06-13 08:55:00,3.3333333333333335,7.333333333333333
2026-06-13 08:56:00,3.3333333333333335,6.883333333333334
2026-06-13 08:57:00,3.0,6.133333333333334
2026-06-13 08:58:00,4.0,5.683333333333334
2026-06-13 08:59:00,5.0,5.783333333333333
2026-06-13 09:00:00,5.0,5.633333333333334
2026-06-13 09:01:00,1.3333333333333333,5.483333333333333
2026-06-13 09:02:00,3.0,5.5
2026-06-13 09:03:00,2.6666666666666665,5.083333333333333
2026-06-13 09:04:00,2.0,5.4
2026-06-13 09:05:00,1.3333333333333333,5.833333333333333
2026-06-13 09:06:00,5.0,5.266666666666667
2026-06-13 09:07:00,4.0,5.266666666666667
2026-06-13 09:08:00,3.3333333333333335,5.166666666666667
2026-06-13 09:09:00,2.3333333333333335,5.333333333333333
2026-06-13 09:10:00,3.0,5.283333333333333
2026-06-13 09:11:00,3.3333333333333335,5.683333333333334
2026-06-13 09:12:00,3.0,5.35
2026-06-13 09:13:00,5.0,5.933333333333334
2026-06-13 09:14:00,4.0,5.966666666666667
2026-06-13 09:15:00,4.0,6.433333333333334
2026-06-13 09:16:00,2.0,5.85
2026-06-13 09:17:00,3.3333333333333335,6.333333333333333
2026-06-13 09:18:00,3.0,6.366666666666666
2026-06-13 09:19:00,3.0,6.166666666666667
2026-06-13 09:20:00,5.0,6.616666666666666
2026-06-13 09:21:00,2.3333333333333335,5.183333333333334
2026-06-13 09:22:00,4.0,5.35
2026-06-13 09:23:00,4.666666666666667,5.2
2026-06-13 09:24:00,3.6666666666666665,4.816666666666666
2026-06-13 09:25:00,2.3333333333333335,5.1
2026-06-13 09:26:00,2.3333333333333335,5.283333333333333
2026-06-13 09:27:00,3.0,4.716666666666667
2026-06-13 09:28:00,5.0,4.6
2026-06-13 09:29:00,3.6666666666666665,4.816666666666666
2026-06-13 09:30:00,3.6666666666666665,4.666666666666667
2026-06-13 09:31:00,4.333333333333333,5.05
2026-06-13 09:32:00,4.333333333333333,4.433333333333334
2026-06-13 09:33:00,3.6666666666666665,4.816666666666666
2026-06-13 09:34:00,4.666666666666667,4.466666666666667
2026-06-13 09:35:00,4.333333333333333,4.883333333333334
2026-06-13 09:36:00,5.0,5.05
2026-06-13 09:37:00,3.6666666666666665,4.933333333333334
2026-06-13 09:38:00,5.0,6.4
2026-06-13 09:39:00,3.3333333333333335,6.55
2026-06-13 09:40:00,3.6666666666666665,7.0
2026-06-13 09:41:00,6.0,5.95
2026-06-13 09:42:00,5.0,6.55
2026-06-13 09:43:00,3.6666666666666665,5.75
2026-06-13 09:44:00,3.0,5.75
2026-06-13 09:45:00,4.333333333333333,5.45
2026-06-13 09:46:00,1.3333333333333333,5.666666666666667
2026-06-13 09:47:00,6.0,5.95
2026-06-13 09:48:00,2.0,5.533333333333333
2026-06-13 09:49:00,5.0,5.633333333333334
2026-06-13 09:50:00,4.666666666666667,8.3
2026-06-13 09:51:00,7.0,8.75
2026-06-13 09:52:00,7.333333333333333,9.983333333333333
2026-06-13 09:53:00,3.3333333333333335,8.3
2026-06-13 09:54:00,3.3333333333333335,7.883333333333334
2026-06-13 09:55:00,3.3333333333333335,6.05
2026-06-13 09:56:00,2.0,5.9
2026-06-13 09:57:00,3.3333333333333335,5.533333333333333
2026-06-13 09:58:00,3.3333333333333335,5.833333333333333
2026-06-13 09:59:00,3.0,5.25
2026-06-13 10:00:00,3.6666666666666665,5.533333333333333
2026-06-13 10:01:00,4.0,5.133333333333334
2026-06-13 10:02:00,5.333333333333333,5.166666666666667
2026-06-13 10:03:00,4.0,5.616666666666666
2026-06-13 10:04:00,5.0,5.766666666666667
2026-06-13 10:05:00,2.6666666666666665,6.033333333333333
2026-06-13 10:06:00,3.3333333333333335,5.133333333333334
2026-06-13 10:07:00,3.6666666666666665,5.966666666666667
2026-06-13 10:08:00,3.6666666666666665,5.583333333333333
2026-06-13 10:09:00,2.3333333333333335,6.316666666666666
2026-06-13 10:10:00,4.333333333333333,6.316666666666666
2026-06-13 10:11:00,3.3333333333333335,6.4
2026-06-13 10:12:00,2.3333333333333335,6.283333333333333
2026-06-13 10:13:00,3.3333333333333335,6.75
2026-06-13 10:14:00,5.0,6.583333333333333
2026-06-13 10:15:00,5.333333333333333,6.316666666666666
2026-06-13 10:16:00,4.333333333333333,5.8
2026-06-13 10:17:00,2.6666666666666665,6.566666666666666
2026-06-13 10:18:00,5.666666666666667,6.35
2026-06-13 10:19:00,6.0,6.75
2026-06-13 10:20:00,5.333333333333333,6.9
2026-06-13 10:21:00,4.0,6.1
2026-06-13 10:22:00,1.6666666666666667,6.2
2026-06-13 10:23:00,2.6666666666666665,5.8
2026-06-13 10:24:00,5.333333333333333,6.016666666666667
2026-06-13 10:25:00,4.0,6.016666666666667
2026-06-13 10:26:00,2.6666666666666665,5.95
2026-06-13 10:27:00,3.0,5.416666666666667
2026-06-13 10:28:00,3.0,5.25
2026-06-13 10:29:00,3.3333333333333335,5.016666666666667
2026-06-13 10:30:00,4.0,5.316666666666666
2026-06-13 10:31:00,2.6666666666666665,5.3
2026-06-13 10:32:00,4.333333333333333,4.383333333333334
2026-06-13 10:33:00,4.333333333333333,5.25
2026-06-13 10:34:00,2.0,4.3
2026-06-13 10:35:00,2.6666666666666665,4.533333333333333
2026-06-13 10:36:00,5.0,4.983333333333333
2026-06-13 10:37:00,4.0,4.466666666666667
2026-06-13 10:38:00,5.0,4.8
2026-06-13 10:39:00,2.0,4.5
2026-06-13 10:40:00,6.0,5.15
2026-06-13 10:41:00,3.3333333333333335,4.683333333333334
2026-06-13 10:42:00,3.6666666666666665,4.416666666666667
2026-06-13 10:43:00,3.3333333333333335,4.25
2026-06-13 10:44:00,3.0,4.633333333333334
2026-06-13 10:45:00,1.6666666666666667,4.8
2026-06-13 10:46:00,3.0,4.0
2026-06-13 10:47:00,2.6666666666666665,4.033333333333333
2026-06-13 10:48:00,5.666666666666667,3.8333333333333335
2026-06-13 10:49:00,4.0,4.35
2026-06-13 10:50:00,4.0,3.9
2026-06-13 10:51:00,3.6666666666666665,3.7666666666666666
2026-06-13 10:52:00,2.3333333333333335,4.183333333333334
2026-06-13 10:53:00,2.6666666666666665,4.2
2026-06-13 10:54:00,3.6666666666666665,4.5
2026-06-13 10:55:00,2.6666666666666665,4.0
2026-06-13 10:56:00,2.3333333333333335,4.7
2026-06-13 10:57:00,5.0,4.233333333333333
2026-06-13 10:58:00,4.333333333333333,4.233333333333333
2026-06-13 10:59:00,3.3333333333333335,3.966666666666667
2026-06-13 11:00:00,4.333333333333333,4.516666666666667
2026-06-13 11:01:00,3.6666666666666665,3.8833333333333333
2026-06-13 11:02:00,3.6666666666666665,4.55
2026-06-13 11:03:00,4.333333333333333,4.216666666666667
2026-06-13 11:04:00,2.0,3.95
2026-06-13 11:05:00,3.6666666666666665,4.55
2026-06-13 11:06:00,6.333333333333333,4.566666666666666
2026-06-13 11:07:00,4.333333333333333,4.783333333333333
2026-06-13 11:08:00,4.333333333333333,4.5
2026-06-13 11:09:00,5.666666666666667,3.966666666666667
2026-06-13 11:10:00,4.0,4.35
2026-06-13 11:11:00,6.0,4.95
2026-06-13 11:12:00,3.3333333333333335,4.133333333333334
2026-06-13 11:13:00,2.6666666666666665,4.166666666666667
2026-06-13 11:14:00,3.0,4.75
2026-06-13 11:15:00,3.0,4.483333333333333
2026-06-13 11:16:00,4.0,4.466666666666667
2026-06-13 11:17:00,8.0,4.183333333333334
2026-06-13 11:18:00,4.333333333333333,4.433333333333334
2026-06-13 11:19:00,2.3333333333333335,5.066666666666666
2026-06-13 11:20:00,3.6666666666666665,4.95
2026-06-13 11:21:00,1.6666666666666667,5.966666666666667
2026-06-13 11:22:00,3.0,6.566666666666666
2026-06-13 11:23:00,2.6666666666666665,5.666666666666667
2026-06-13 11:24:00,2.6666666666666665,5.983333333333333
2026-06-13 11:25:00,5.0,7.55
2026-06-13 11:26:00,5.0,8.9
2026-06-13 11:27:00,3.3333333333333335,7.85
2026-06-13 11:28:00,4.333333333333333,6.55
2026-06-13 11:29:00,3.6666666666666665,6.566666666666666
2026-06-13 11:30:00,4.0,6.4
2026-06-13 11:31:00,2.6666666666666665,5.766666666666667
2026-06-13 11:32:00,6.666666666666667,6.4
2026-06-13 11:33:00,4.666666666666667,5.316666666666666
2026-06-13 11:34:00,3.3333333333333335,6.0
2026-06-13 11:35:00,2.6666666666666665,5.35
2026-06-13 11:36:00,2.6666666666666665,5.816666666666666
2026-06-13 11:37:00,4.0,6.166666666666667
2026-06-13 11:38:00,5.333333333333333,6.016666666666667
2026-06-13 11:39:00,5.0,6.633333333333334
2026-06-13 11:40:00,4.666666666666667,6.366666666666666
2026-06-13 11:41:00,3.6666666666666665,5.216666666666667
2026-06-13 11:42:00,2.3333333333333335,6.316666666666666
2026-06-13 11:43:00,3.3333333333333335,6.4
2026-06-13 11:44:00,6.333333333333333,6.383333333333334
2026-06-13 11:45:00,3.3333333333333335,6.35
2026-06-13 11:46:00,4.0,6.25
2026-06-13 11:47:00,2.3333333333333335,6.466666666666667
2026-06-13 11:48:00,5.0,6.6
2026-06-13 11:49:00,1.0,5.866666666666666
2026-06-13 11:50:00,3.6666666666666665,5.033333333333333
2026-06-13 11:51:00,2.6666666666666665,5.616666666666666
2026-06-13 11:52:00,4.0,5.15
2026-06-13 11:53:00,4.333333333333333,5.716666666666667
2026-06-13 11:54:00,2.6666666666666665,5.6
2026-06-13 11:55:00,4.333333333333333,5.633333333333334
2026-06-13 11:56:00,5.666666666666667,5.4
2026-06-13 11:57:00,3.3333333333333335,5.6
2026-06-13 11:58:00,3.0,5.6
